,country_code,region_name,iata,icao,airport,latitude,longitude,FIPS
6969,US,Alaska,AOS,,Amook Bay Seaplane Base,57.4715,-153.815,02150
6970,US,Colorado,APA,KAPA,Centennial Airport,39.5701,-104.849,08005
6971,US,California,APC,KAPC,Napa County Airport,38.2132,-122.281,06055
6972,US,Oklahoma,TIK,KTIK,Tinker Air Force Base,35.4147,-97.3866,40109
6973,US,Florida,APF,KAPF,Naples Municipal Airport,26.1526,-81.7753,12021
6974,US,California,FUL,KFUL,Fullerton Municipal Airport,33.872,-117.98,06059
6975,US,Maryland,APG,KAPG,Phillips Army Airfield,39.4662,-76.1688,24025
6976,US,Virginia,APH,KAPH,A.P. Hill Army Airfield,38.0689,-77.3183,51033
6977,US,Michigan,APN,KAPN,Alpena County Regional Airport,45.0781,-83.5603,26007
6978,US,Georgia,FTY,KFTY,Fulton County Airport (Charlie Brown Field),33.7791,-84.5214,13121
6979,US,Tennessee,APT,KAPT,Marion County Airport (Brown Field),35.0607,-85.5853,47115
6980,US,California,APV,KAPV,Apple Valley Airport,34.5753,-117.186,06071
6981,US,Washington,TIW,KTIW,Tacoma Narrows Airport,47.2679,-122.578,53053
6982,US,Florida,TIX,KTIX,Space Coast Regional Airport,28.5148,-80.7992,12009
6983,US,Alaska,AQY,,Girdwood Airport,60.9661,-149.126,02020
6984,US,Louisiana,ARA,KARA,Acadiana Regional Airport,30.0378,-91.8839,22045
6985,US,Texas,FTW,KFTW,Fort Worth Meacham International Airport,32.8198,-97.3624,48439
6986,US,Michigan,ARB,KARB,Ann Arbor Municipal Airport,42.223,-83.7456,26161
6987,US,Kentucky,FTK,KFTK,Godman Army Airfield,37.9071,-85.9721,21093
6988,US,Alaska,ARC,PARC,Arctic Village Airport,68.1147,-145.579,02290
6989,US,Hawaii,FTI,NSFQ,Fitiuta Airport,-14.2172,-169.425,
6990,US,Massachusetts,ARE,TJAB,Antonio (Nery) Juarbe Pol Airport,18.45,-66.6753,72013
6991,US,Arkansas,ARG,KARG,Walnut Ridge Regional Airport,36.1247,-90.9251,05075
6992,US,New Mexico,FSU,KFSU,Fort Sumner Municipal Airport,34.4834,-104.217,35011
6993,US,New York,ART,KART,Watertown International Airport,43.9919,-76.0217,36045
6994,US,Texas,FST,KFST,Fort Stockton-Pecos County Airport,30.9157,-102.916,48371
6995,US,Alaska,TKA,PATK,Talkeetna Airport,62.3205,-150.094,02170
6996,US,Wisconsin,ARV,KARV,Lakeland Airport (Noble F. Lee Memorial Field),45.9279,-89.7309,55125
6997,US,Arkansas,FSM,KFSM,Fort Smith Regional Airport,35.3366,-94.3674,05131
6998,US,Alaska,TKE,,Tenakee Seaplane Base,57.7797,-135.218,02105
6999,US,California,TKF,KTRK,Truckee Tahoe Airport,39.32,-120.14,06057
7000,US,Kansas,FSK,KFSK,Fort Scott Municipal Airport,37.7984,-94.7694,20011
7001,US,Colorado,ASE,KASE,Aspen-Pitkin County Airport (Sardy Field),39.2232,-106.869,08097
7002,US,Alaska,TKI,,Tokeen Seaplane Base,55.9371,-133.327,02198
7003,US,Alaska,TKJ,PFTO,Tok Junction Airport,63.3295,-142.954,02240
7004,US,Oklahoma,FSI,KFSI,Henry Post Army Airfield (Fort Sill),34.6498,-98.4022,40031
7005,US,Alaska,TKL,,Taku Lodge Seaplane Base,58.4897,-133.943,02110
7006,US,South Dakota,FSD,KFSD,Sioux Falls Regional Airport (Joe Foss Field),43.582,-96.7419,46099
7007,US,New Hampshire,ASH,KASH,Nashua Airport (Boire Field),42.7817,-71.5148,33011
7008,US,Texas,ASL,KASL,Harrison County Airport,32.5205,-94.3078,48203
7009,US,Alabama,ASN,KASN,Talladega Municipal Airport,33.5699,-86.0509,01121
7010,US,Maine,FRY,KIZG,Eastern Slopes Regional Airport,43.9911,-70.9479,23017
7011,US,Nevada,ASQ,,Austin Airport,39.468,-117.195,32015
7012,US,Oregon,AST,KAST,Astoria Regional Airport,46.158,-123.879,41007
7013,US,Virginia,FRR,KFRR,Front Royal-Warren County Airport,38.9175,-78.2535,51187
7014,US,Wisconsin,ASX,KASX,John F. Kennedy Memorial Airport,46.5485,-90.919,55003
7015,US,North Dakota,ASY,KASY,Ashley Municipal Airport,46.0239,-99.3526,38051
7016,US,Oklahoma,ATE,,Antlers Municipal Airport,34.1926,-95.6499,40127
7017,US,Alaska,ATK,PATQ,Atqasuk Edward Burnell Sr. Memorial Airport,70.4673,-157.436,02185
7018,US,Alaska,TLA,PATE,Teller Airport,65.2404,-166.339,02180
7019,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,13063
7020,US,Ohio,ATO,KUNI,Ohio University Airport (Snyder Field),39.211,-82.2314,39009
7021,US,Alaska,FRN,PAFR,Bryant Army Airport,61.2664,-149.653,02020
7022,US,New Mexico,ATS,KATS,Artesia Municipal Airport,32.8525,-104.468,35015
7023,US,Alaska,TLF,,Telida Airport,63.3939,-153.269,02290
7024,US,Alaska,ATT,,Atmautluak Airport,60.8667,-162.273,02050
7025,US,Florida,TLH,KTLH,Tallahassee International Airport,30.3965,-84.3503,12073
7026,US,Alaska,TLJ,PATL,Tatalina LRRS Airport,62.8944,-155.977,02290
7027,US,Alaska,ATU,PAAT,Casco Cove Coast Guard Station,52.8284,173.18,02016
7028,US,Minnesota,FRM,KFRM,Fairmont Municipal Airport,43.6439,-94.4156,27091
7029,US,Wisconsin,ATW,KATW,Appleton International Airport,44.2581,-88.5191,55087
7030,US,Kansas,FRI,KFRI,Marshall Army Airfield,39.0553,-96.7645,20061
7031,US,New York,FRG,KFRG,Republic Airport,40.7288,-73.4134,36103
7032,US,California,TLR,KTLR,Mefford Field Airport,36.1563,-119.326,06107
7033,US,South Dakota,ATY,KATY,Watertown Regional Airport,44.914,-97.1547,46029
7034,US,Alaska,TLT,,Tuluksak Airport,61.0968,-160.969,02050
7035,US,Washington,FRD,KFHR,Friday Harbor Airport,48.522,-123.024,53055
7036,US,Florida,FPY,,Perry-Foley Airport,30.0693,-83.5806,12123
7037,US,Maine,AUG,KAUG,Augusta State Airport,44.3206,-69.7973,23011
7038,US,Florida,FPR,KFPR,St. Lucie County International Airport,27.4951,-80.3683,12111
7039,US,Alaska,AUK,,Alakanuk Airport,62.68,-164.66,02270
7040,US,Minnesota,AUM,KAUM,Austin Municipal Airport,43.665,-92.9334,27099
7041,US,Georgia,TMA,KTMA,Henry Tift Myers Airport,31.429,-83.4885,13277
7042,US,Florida,TMB,KTMB,Miami Executive Airport,25.6479,-80.4328,12086
7043,US,New York,FOK,KFOK,Francis S. Gabreski Airport,40.8437,-72.6318,36103
7044,US,California,AUN,KAUN,Auburn Municipal Airport,38.9548,-121.082,06061
7045,US,Kansas,FOE,KFOE,Topeka Regional Airport,38.9509,-95.6636,20177
7046,US,Alabama,AUO,KAUO,Auburn University Regional Airport,32.6151,-85.434,01081
7047,US,Texas,AUS,KAUS,Austin-Bergstrom International Airport,30.1945,-97.6699,48453
7048,US,Wisconsin,AUW,KAUW,Wausau Downtown Airport,44.9262,-89.6266,55073
7049,US,Iowa,FOD,KFOD,Fort Dodge Regional Airport,42.5515,-94.1926,19187
7050,US,Illinois,AUZ,KARR,Aurora Municipal Airport,41.7719,-88.4757,17089
7051,US,North Carolina,AVL,KAVL,Asheville Regional Airport,35.4362,-82.5418,37021
7052,US,Michigan,FNT,KFNT,Bishop International Airport,42.9654,-83.7436,26049
7053,US,Alaska,FNR,PANR,Funter Bay Seaplane Base,58.2544,-134.898,02105
7054,US,Florida,AVO,KAVO,Avon Park Executive Airport,27.5912,-81.5278,12055
7055,US,Colorado,FNL,KFNL,Northern Colorado Regional Airport,40.4518,-105.011,08069
7056,US,Pennsylvania,AVP,KAVP,Wilkes-Barre/Scranton International Airport,41.3385,-75.7234,42079
7057,US,Arizona,AVW,KAVQ,Marana Regional Airport,32.4096,-111.218,04019
7058,US,California,AVX,KAVX,Catalina Airport,33.4049,-118.416,06037
7059,US,Arkansas,AWM,KAWM,West Memphis Municipal Airport,35.1351,-90.2344,05035
7060,US,New York,AXB,,Maxson Airfield,44.312,-75.9003,36045
7061,US,Alaska,TNC,PATC,Tin City LRRS Airport,65.5631,-167.922,02180
7062,US,Florida,FMY,KFMY,Page Field,26.5866,-81.8633,12071
7063,US,Oregon,FMU,,Florence Municipal Airport,43.9828,-124.111,41039
7064,US,Iowa,FMS,KFSW,Fort Madison Municipal Airport,40.6593,-91.3268,19111
7065,US,Iowa,AXG,KAXA,Algona Municipal Airport,43.0779,-94.272,19109
7066,US,New Mexico,FMN,KFMN,Four Corners Regional Airport,36.7412,-108.23,35045
7067,US,Massachusetts,FMH,KFMH,Otis Air National Guard Base,41.6584,-70.5214,25001
7068,US,Maryland,FME,KFME,Tipton Airport,39.0854,-76.7594,24003
7069,US,Alaska,TNK,,Tununak Airport,60.5755,-165.272,02050
7070,US,Minnesota,AXN,KAXN,Alexandria Municipal Airport (Chandler Field),45.8663,-95.3947,27041
7071,US,Nevada,FLX,KFLX,Fallon Municipal Airport,39.4991,-118.749,32001
7072,US,West Virginia,MGW,KMGW,Morgantown Municipal Airport (Walter L. Bill Hart Field),39.6429,-79.9163,54061
7073,US,Ohio,MGY,KMGY,Dayton-Wright Brothers Airport,39.589,-84.2249,39113
7074,US,California,TNP,KTNP,Twentynine Palms Airport,34.1316,-115.946,06071
7075,US,Wisconsin,MFI,KMFI,Marshfield Municipal Airport,44.6369,-90.1893,55141
7076,US,Nevada,MFH,,Mesquite Airport,36.835,-114.055,32003
7077,US,Kansas,FLV,KFLV,Sherman Army Airfield,39.3683,-94.9147,20103
7078,US,Florida,TNT,KTNT,Dade-Collier Training and Transition Airport,25.8618,-80.897,12021
7079,US,Iowa,TNU,KTNU,Newton Municipal Airport,41.6744,-93.0217,19099
7080,US,South Dakota,MHE,KMHE,Mitchell Municipal Airport,43.7748,-98.0386,46035
7081,US,Alaska,FLT,,Flat Airport,62.4526,-157.989,02290
7082,US,Texas,MFE,KMFE,McAllen Miller International Airport,26.1758,-98.2386,48215
7083,US,Ohio,MFD,KMFD,Mansfield Lahm Regional Airport,40.8214,-82.5166,39139
7084,US,California,TOA,KTOA,Zamperini Field,33.8034,-118.34,06037
7085,US,Kansas,MHK,KMHK,Manhattan Regional Airport,39.141,-96.6708,20161
7086,US,Georgia,TOC,KTOC,Toccoa Airport (R.G. LeTourneau Field),34.5938,-83.2958,13257
7087,US,Missouri,MHL,KMHL,Marshall Memorial Municipal Airport,39.0958,-93.2029,29195
7088,US,Nebraska,MHN,KMHN,Hooker County Airport,42.0422,-101.059,31091
7089,US,California,MHR,KMHR,Sacramento Mather Airport,38.5539,-121.298,06067
7090,US,Alaska,TOG,PATG,Togiak Airport,59.0528,-160.397,02070
7091,US,Alabama,TOI,KTOI,Troy Municipal Airport,31.8604,-86.0121,01109
7092,US,Arkansas,FLP,KFLP,Marion County Regional Airport,36.2909,-92.5903,05089
7093,US,Ohio,TOL,KTOL,Toledo Express Airport,41.5868,-83.8078,39095
7094,US,California,MHS,,Dunsmuir Municipal-Mott Airport,41.2632,-122.272,06093
7095,US,South Carolina,FLO,KFLO,Florence Regional Airport,34.1854,-79.7239,45041
7096,US,Kansas,TOP,KTOP,Philip Billard Municipal Airport,39.0687,-95.6225,20177
7097,US,New Hampshire,MHT,KMHT,Manchester-Boston Regional Airport,42.9326,-71.4357,33011
7098,US,Wyoming,TOR,KTOR,Torrington Municipal Airport,42.0645,-104.153,56015
7099,US,California,MHV,KMHV,Mojave Air and Space Port,35.0594,-118.152,06029
7100,US,Nevada,MEV,KMEV,Minden-Tahoe Airport,39.0003,-119.751,32005
7101,US,California,MER,KMER,Castle Airport,37.3805,-120.568,06047
7102,US,Florida,FLL,KFLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,12011
7103,US,Florida,MIA,KMIA,Miami International Airport,25.7932,-80.2906,12086
7104,US,Arizona,FLG,KFLG,Flagstaff Pulliam Airport,35.1385,-111.671,04005
7105,US,Wisconsin,FLD,KFLD,Fond du Lac County Airport,43.7712,-88.4884,55039
7106,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332,12057
7107,US,Virginia,FKN,KFKN,Franklin Municipal-John Beverly Rose Airport,36.6981,-76.9038,51093
7108,US,North Dakota,MIB,KMIB,Minot Air Force Base,48.4156,-101.358,38101
7109,US,Florida,TPF,KTPF,Peter O. Knight Airport,27.9156,-82.4493,12057
7110,US,Minnesota,MIC,KMIC,Crystal Airport,45.062,-93.3539,27053
7111,US,Nevada,TPH,KTPH,Tonopah Airport,38.0602,-117.087,32023
7112,US,North Carolina,MEO,KMQI,Dare County Regional Airport,35.919,-75.6955,37055
7113,US,Texas,MIF,,Roy Hurd Memorial Airport,31.5825,-102.909,48475
7114,US,Pennsylvania,FKL,KFKL,Venango Regional Airport (Chess Lamberton Field),41.3779,-79.8604,42121
7115,US,Texas,TPL,KTPL,Draughon-Miller Central Texas Regional Airport,31.1525,-97.4078,48027
7116,US,Tennessee,MEM,KMEM,Memphis International Airport,35.0424,-89.9767,47157
7117,US,Pennsylvania,MEJ,KGKJ,Port Meadville Airport,41.6265,-80.2147,42039
7118,US,Mississippi,MEI,KMEI,Meridian Regional Airport (Key Field),32.3326,-88.7519,28075
7119,US,Utah,FIL,KFOM,Fillmore Municipal Airport,38.9583,-112.363,49027
7120,US,New York,FID,,Elizabeth Field,41.2513,-72.0316,36103
7121,US,Oklahoma,MIO,KMIO,Miami Municipal Airport,36.9092,-94.8875,40115
7122,US,Nebraska,MIQ,KMLE,Millard Airport,41.195,-96.1148,31055
7123,US,California,MIT,KMIT,Shafter Airport (Minter Field),35.5074,-119.192,06029
7124,US,New Jersey,MIV,KMIV,Millville Municipal Airport,39.3678,-75.0722,34011
7125,US,Arizona,FHU,KFHU,Sierra Vista Municipal Airport (Libby Army Airfield),31.5885,-110.344,04003
7126,US,Iowa,MIW,KMIW,Marshalltown Municipal Airport,42.1128,-92.9178,19127
7127,US,Kentucky,FFT,KCXY,Capital City Airport,38.1825,-84.9047,21073
7128,US,Pennsylvania,MDT,KMDT,Harrisburg International Airport,40.1935,-76.7634,42043
7129,US,Alaska,MDO,PAMD,Middleton Island Airport,59.4499,-146.307,
7130,US,Ohio,FFO,KFFO,Wright-Patterson Air Force Base,39.8261,-84.0483,39057
7131,US,Oregon,MDJ,,Madras Municipal Airport,44.6702,-121.155,41031
7132,US,Minnesota,MJQ,KMJQ,Jackson Municipal Airport,43.65,-94.9867,27063
7133,US,California,TRH,,Trona Airport,35.8125,-117.327,06027
7134,US,Tennessee,TRI,KTRI,Tri-Cities Regional Airport,36.4752,-82.4074,47163
7135,US,Minnesota,FFM,KFFM,Fergus Falls Municipal Airport (Einar Mickelson Field),46.2844,-96.1567,27111
7136,US,Texas,TRL,KTRL,Terrell Municipal Airport,32.7092,-96.2674,48257
7137,US,California,TRM,KTRM,Jacqueline Cochran Regional Airport,33.6267,-116.16,06065
7138,US,Iowa,FFL,KFFL,Fairfield Municipal Airport,41.0533,-91.9789,19101
7139,US,North Carolina,FFA,KFFA,First Flight Airport,36.0182,-75.6713,37055
7140,US,Illinois,MDH,KMDH,Southern Illinois Airport,37.7781,-89.252,17077
7141,US,Wisconsin,MDF,KMDZ,Taylor County Airport,45.101,-90.3033,55119
7142,US,Nebraska,FET,KFET,Fremont Municipal Airport,41.4491,-96.5202,31053
7143,US,Texas,MDD,KMDD,Midland Airpark,32.0365,-102.101,48329
7144,US,Illinois,FEP,KFEP,Albertus Airport,42.2462,-89.582,17177
7145,US,New Jersey,MJX,KMJX,Robert J. Miller Air Park (Ocean County Airport),39.9275,-74.2924,34029
7146,US,Missouri,TRX,KTRX,Trenton Municipal Airport,40.0836,-93.5908,29079
7147,US,Iowa,MCW,KMCW,Mason City Municipal Airport,43.1578,-93.3313,19033
7148,US,Missouri,MKC,KMKC,Charles B. Wheeler Downtown Airport,39.1232,-94.5928,29047
7149,US,Wisconsin,MKE,KMKE,General Mitchell International Airport,42.9472,-87.8966,55079
7150,US,Michigan,MKG,KMKG,Muskegon County Airport,43.1695,-86.2382,26121
7151,US,Florida,MCO,KMCO,Orlando International Airport,28.4294,-81.309,12095
7152,US,Ohio,FDY,KFDY,Findlay Airport,41.0135,-83.6687,39063
7153,US,Alaska,TSG,,Tanacross Airport,63.3744,-143.336,02240
7154,US,Oklahoma,FDR,KFDR,Frederick Regional Airport,34.352,-98.9839,40141
7155,US,Maryland,FDK,KFDK,Frederick Municipal Airport,39.4176,-77.3743,24021
7156,US,Hawaii,MKK,PHMK,Molokai Airport,21.1529,-157.096,15009
7157,US,New Mexico,TSM,KSKX,Taos Regional Airport,36.4582,-105.672,35055
7158,US,Tennessee,MKL,KMKL,McKellar-Sipes Regional Airport,35.5999,-88.9156,47113
7159,US,California,TSP,KTSP,Tehachapi Municipal Airport,35.135,-118.439,06029
7160,US,Oklahoma,MKO,KMKO,Davis Field,35.6565,-95.3667,40101
7161,US,Georgia,MCN,KMCN,Middle Georgia Regional Airport,32.6928,-83.6492,13021
7162,US,Alaska,MCL,PAIN,McKinley National Park Airport,63.7326,-148.911,02068
7163,US,Nebraska,MCK,KMCK,McCook Ben Nelson Regional Airport,40.2063,-100.592,31145
7164,US,Arkansas,FCY,KFCY,Forrest City Municipal Airport,34.942,-90.775,05123
7165,US,Colorado,FCS,KFCS,Butts Army Airfield (Fort Carson),38.6784,-104.757,08041
7166,US,Minnesota,MKT,KMKT,Mankato Regional Airport,44.2216,-93.9187,27013
7167,US,Missouri,MCI,KMCI,Kansas City International Airport,39.2976,-94.7139,29165
7168,US,Minnesota,FCM,KFCM,Flying Cloud Airport,44.8272,-93.4571,27053
7169,US,California,FCH,KFCH,Fresno Chandler Executive Airport,36.7324,-119.82,06019
7170,US,Oregon,TTD,KTTD,Portland-Troutdale Airport,45.5494,-122.401,41051
7171,US,Montana,FCA,KGPI,Glacier Park International Airport,48.3105,-114.256,30029
7172,US,Alaska,MCG,PAMC,McGrath Airport,62.9529,-155.606,02290
7173,US,Florida,MCF,KMCF,MacDill Air Force Base,27.8493,-82.5212,12057
7174,US,Nebraska,FBY,KFBY,Fairbury Municipal Airport,40.183,-97.1693,31095
7175,US,Washington,FBS,,Friday Harbor Seaplane Base,48.5373,-123.01,53055
7176,US,Wyoming,FBR,KFBR,Fort Bridger Airport,41.3919,-110.407,56041
7177,US,New Jersey,TTN,KTTN,Trenton-Mercer Airport,40.2767,-74.8135,34021
7178,US,South Dakota,TTO,KBTN,Britton Municipal Airport,45.8152,-97.7431,46091
7179,US,Minnesota,FBL,KFBL,Faribault Municipal Airport,44.3284,-93.3125,27131
7180,US,California,MCE,KMCE,Merced Regional Airport (MacReady Field),37.2847,-120.514,06047
7181,US,Florida,MLB,KMLB,Orlando Melbourne International Airport,28.1028,-80.6453,12009
7182,US,Oklahoma,MLC,KMLC,McAlester Regional Airport,34.8824,-95.7835,40121
7183,US,Idaho,MLD,KMLD,Malad City Airport,42.1666,-112.297,16071
7184,US,Alaska,FBK,PAFB,Ladd Army Airfield,64.8375,-147.614,02090
7185,US,North Carolina,FBG,KFBG,Simmons Army Airfield,35.1318,-78.9367,37051
7186,US,Utah,MLF,KMLF,Milford Municipal Airport (Ben and Judy Briscoe Field),38.6097,-112.986,49027
7187,US,North Carolina,FAY,KFAY,Fayetteville Regional Airport (Grannis Field),34.9912,-78.8803,37051
7188,US,Michigan,MCD,KMCD,Mackinac Island Airport,45.8649,-84.6373,26097
7189,US,California,MCC,KMCC,McClellan Airfield,38.6676,-121.401,06067
7190,US,Illinois,MLI,KMLI,Quad City International Airport,41.4485,-90.5075,17161
7191,US,Georgia,MLJ,KMLJ,Baldwin County Airport,33.1542,-83.2407,13009
7192,US,California,FAT,KFAT,Fresno Yosemite International Airport,36.7762,-119.718,06019
7193,US,Montana,MLK,,Malta Airport,48.3669,-107.919,30071
7194,US,Oklahoma,TUL,KTUL,Tulsa International Airport,36.1984,-95.8881,40143
7195,US,North Dakota,FAR,KFAR,Hector International Airport,46.9207,-96.8158,38017
7196,US,Alaska,MLL,PADM,Marshall Don Hunter Sr. Airport,61.8643,-162.026,02270
7197,US,Mississippi,MCB,KMCB,McComb-Pike County Airport (John E. Lewis Field),31.1785,-90.4719,28113
7198,US,Mississippi,TUP,KTUP,Tupelo Regional Airport,34.2681,-88.7699,28081
7199,US,Missouri,MBY,KMBY,Omar N. Bradley Airport,39.4639,-92.427,29175
7200,US,Missouri,FAM,KFAM,Farmington Regional Airport,37.7611,-90.4286,29187
7201,US,Arizona,TUS,KTUS,Tucson International Airport,32.1161,-110.941,04019
7202,US,Montana,MLS,KMLS,Miles City Airport (Frank Wiley Field),46.428,-105.886,30017
7203,US,Maine,MLT,KMLT,Millinocket Municipal Airport,45.6478,-68.6856,23019
7204,US,Alaska,FAK,,False Island Seaplane Base,57.5322,-135.213,
7205,US,Louisiana,MLU,KMLU,Monroe Regional Airport,32.5109,-92.0377,22073
7206,US,Massachusetts,FAJ,TJFA,Diego Jimenez Torres Airport,18.3089,-65.6619,72053
7207,US,Alaska,MLY,PAML,Manley Hot Springs Airport,64.9976,-150.644,02290
7208,US,Michigan,TVC,KTVC,Cherry Capital Airport,44.7414,-85.5822,26055
7209,US,Minnesota,TVF,KTVF,Thief River Falls Regional Airport,48.0657,-96.185,27113
7210,US,Georgia,TVI,KTVI,Thomasville Regional Airport,30.9016,-83.8813,13275
7211,US,California,TVL,KTVL,Lake Tahoe Airport,38.8939,-119.995,06017
7212,US,Alaska,FAI,PAFA,Fairbanks International Airport,64.8151,-147.856,02090
7213,US,Virginia,FAF,KFAF,Felker Army Airfield,37.1325,-76.6088,51700
7214,US,Michigan,MBS,KMBS,MBS International Airport,43.5329,-84.0796,26145
7215,US,Alaska,TWA,,Twin Hills Airport,59.0756,-160.273,02070
7216,US,California,MMH,KMMH,Mammoth Yosemite Airport,37.6241,-118.838,06051
7217,US,Washington,TWD,,Jefferson County International Airport,48.0538,-122.811,53031
7218,US,Alaska,TWE,KTYL,Taylor Airport,65.6793,-164.799,02180
7219,US,Idaho,TWF,KTWF,Magic Valley Regional Airport (Joslin Field),42.4818,-114.488,16083
7220,US,Tennessee,MMI,KMMI,McMinn County Airport,35.3973,-84.5626,47107
7221,US,Michigan,MBL,KMBL,Manistee County Blacker Airport,44.2724,-86.2469,26101
7222,US,Minnesota,MML,KMML,Southwest Minnesota Regional Airport (Marshall/Ryan Field),44.4505,-95.8219,27083
7223,US,Massachusetts,MMN,,Minute Man Air Field,42.4618,-71.5184,25017
7224,US,South Dakota,MBG,KMBG,Mobridge Municipal Airport,45.5465,-100.408,46129
7225,US,Florida,EYW,KEYW,Key West International Airport,24.5561,-81.7596,12087
7226,US,Arkansas,TXK,KTXK,Texarkana Regional Airport (Webb Field),33.4537,-93.991,05091
7227,US,Nevada,EYR,,Yerington Municipal Airport,39.0041,-119.158,32019
7228,US,Mississippi,MMS,KMMS,Selfs Airport,34.2315,-90.2896,28119
7229,US,South Carolina,MMT,KMMT,McEntire Joint National Guard Base,33.9208,-80.8013,45079
7230,US,Alaska,EXI,,Excursion Inlet Seaplane Base,58.4205,-135.449,02100
7231,US,New Jersey,MMU,KMMU,Morristown Municipal Airport,40.7994,-74.4149,34027
7232,US,Massachusetts,MAZ,TJMZ,Eugenio Maria de Hostos Airport,18.2557,-67.1485,72097
7233,US,Alaska,TYE,,Tyonek Airport,61.0767,-151.138,02122
7234,US,Missouri,MAW,KMAW,Malden Regional Airport,36.6006,-89.9922,29069
7235,US,North Carolina,EWN,KEWN,Coastal Carolina Regional Airport,35.073,-77.0429,37049
7236,US,Michigan,MNM,KMNM,Menominee-Marinette Twin County Airport,45.1267,-87.6384,26109
7237,US,Kansas,EWK,KEWK,Newton City/County Airport,38.0582,-97.2745,20079
7238,US,Massachusetts,EWB,KEWB,New Bedford Regional Airport,41.6761,-70.9569,25005
7239,US,Wyoming,EVW,KEVW,Evanston-Uinta County Burns Field,41.2748,-111.035,56041
7240,US,Minnesota,EVM,KEVM,Eveleth-Virginia Municipal Airport,47.4251,-92.4985,27137
7241,US,Texas,TYR,KTYR,Tyler Pounds Regional Airport,32.3541,-95.4024,48423
7242,US,Tennessee,TYS,KTYS,McGhee Tyson Airport,35.811,-83.994,47009
7243,US,Arizona,TYZ,KTYL,Taylor Airport,34.4528,-110.115,04017
7244,US,Ohio,MNN,KMNN,Marion Municipal Airport,40.6162,-83.0635,39101
7245,US,Michigan,TZC,KCFS,Tuscola Area Airport,43.4588,-83.4455,26157
7246,US,Alaska,MNT,,Minto Al Wright Airport,65.1437,-149.37,02290
7247,US,Virginia,MNZ,KHEF,Manassas Regional Airport,38.7214,-77.5154,51153
7248,US,Texas,EVA,,Ben Bruce Memorial Airpark,30.321,-94.0735,48241
7249,US,Alabama,MOB,KMOB,Mobile Regional Airport,30.6912,-88.2428,01097
7250,US,Texas,MAF,KMAF,Midland International Air and Space Port,31.9425,-102.202,48329
7251,US,California,MOD,KMOD,Modesto City-County Airport (Harry Sham Field),37.6258,-120.954,06099
7252,US,California,MAE,KMAE,Madera Municipal Airport,36.9886,-120.112,06039
7253,US,Georgia,MAC,KMAC,Macon Downtown Airport,32.8221,-83.562,13021
7254,US,Georgia,LZU,KLZU,Gwinnett County Airport (Briscoe Field),33.9781,-83.9624,13135
7255,US,Oregon,EUG,KEUG,Eugene Airport (Mahlon Sweet Airport),44.1246,-123.212,41039
7256,US,Alabama,EUF,KEUF,Weedon Field,31.9513,-85.1289,01005
7257,US,Michigan,MOP,KMOP,Mount Pleasant Municipal Airport,43.6217,-84.7375,26073
7258,US,Georgia,MGR,KMGR,Moultrie Municipal Airport,31.0849,-83.8033,13071
7259,US,Nevada,EUE,,Eureka Airport,39.6042,-116.005,32011
7260,US,Tennessee,MOR,KMOR,Morristown Regional Airport (Moore-Murrell Airport),36.1795,-83.3752,47063
7261,US,Alabama,ETS,KEDN,Enterprise Municipal Airport,31.2997,-85.8999,01031
7262,US,Texas,ETN,KETN,Eastland Municipal Airport,32.4135,-98.8098,48133
7263,US,Alaska,MOS,,Moses Point Airport,47.777,10.623,
7264,US,Mississippi,UBS,KUBS,Columbus-Lowndes County Airport,33.4654,-88.3803,28087
7265,US,Wisconsin,ETB,KETB,West Bend Municipal Airport,43.4222,-88.1279,55131
7266,US,Washington,ESW,KESW,Easton State Airport,47.2542,-121.186,53037
7267,US,North Dakota,MOT,KMOT,Minot International Airport,48.2594,-101.28,38101
7268,US,Nevada,UCC,KUCC,Yucca Airstrip,36.9458,-116.038,32023
7269,US,Louisiana,UCE,,Eunice Airport,30.4663,-92.4238,22001
7270,US,Alaska,MOU,PAMO,Mountain Village Airport,62.0954,-163.682,02270
7271,US,Minnesota,MOX,KMOX,Morris Municipal Airport,45.5704,-95.9684,27149
7272,US,Florida,MPB,,Miami Seaplane Base,25.7783,-80.1703,12086
7273,US,Tennessee,UCY,KUCY,Everett-Stewart Regional Airport,36.3818,-88.9854,47131
7274,US,Iowa,EST,KEST,Estherville Municipal Airport,43.4074,-94.7464,19063
7275,US,California,UDD,KUDD,Bermuda Dunes Airport,33.7484,-116.275,06065
7276,US,Arkansas,MPJ,KMPJ,Petit Jean Park Airport,35.1389,-92.9092,05029
7277,US,Pennsylvania,ESP,,StroudsburgPocono Airport,41.0358,-75.1606,42089
7278,US,Minnesota,LYU,KELO,Ely Municipal Airport,47.8245,-91.8307,27137
7279,US,New Mexico,ESO,,Ohkay Owingeh Airport,36.03,-106.046,35039
7280,US,Maryland,ESN,KESN,Easton Airport (Newnam Field),38.8042,-76.069,24041
7281,US,Pennsylvania,MPO,KMPO,Pocono Mountains Municipal Airport,41.1375,-75.3789,42089
7282,US,Kansas,MPR,KMPR,McPherson Airport,38.3524,-97.6913,20113
